Mon May  3 09:11:19 2021    data/20210503-09:10:54-5-cprofile/pocket-server-001.cprofile

         1388125 function calls (1322899 primitive calls) in 20.726 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/data/experimental/ops/unique.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/util/all_util.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/data/experimental/ops/error_ops.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/data/experimental/ops/get_single_element.py:15(<module>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.6/typing.py:1322(__getitem__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/typing.py:2354(TextIO)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/data/util/convert.py:15(<module>)
        1    0.000    0.000    0.000    0.000 <string>:5(_ForwardWrapper)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/data/util/traverse.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/eager/function.py:1437(ConcreteFunction)
        1    0.000    0.000    0.000    0.000 <string>:5(ArgInfo)
        1    0.000    0.000    0.000    0.000 <string>:5(_RaggedTensorComponents)
        1    0.000    0.000    0.000    0.000 <string>:5(RaggedFeature)
        1    0.000    0.000    0.000    0.000 <string>:5(FixedLenFeature)
        1    0.000    0.000    0.000    0.000 <string>:5(ParseExample)
        1    0.000    0.000    0.000    0.000 <string>:5(_TensorDimSizes)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/default_gradient.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/_globals.py:17(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/xml/dom/__init__.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/xml/dom/minidom.py:1519(Document)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/absl/flags/_argument_parser.py:233(__init__)
        1    0.000    0.000    0.002    0.002 /usr/local/lib/python3.6/dist-packages/google/protobuf/message_factory.py:38(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/google/protobuf/text_encoding.py:50(<listcomp>)
        6    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/pkg_resources/_vendor/pyparsing.py:4781(<lambda>)
        2    0.000    0.000    0.001    0.001 /usr/local/lib/python3.6/dist-packages/pkg_resources/_vendor/pyparsing.py:4763(srange)
        6    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/pkg_resources/_vendor/pyparsing.py:3098(__init__)
        2    0.000    0.000    0.001    0.000 /usr/local/lib/python3.6/dist-packages/pkg_resources/_vendor/pyparsing.py:3859(parseImpl)
        1    0.000    0.000    0.005    0.005 /usr/local/lib/python3.6/dist-packages/pkg_resources/_vendor/packaging/version.py:191(Version)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/calendar.py:129(Calendar)
       12    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/pkg_resources/__init__.py:2360(_is_unpacked_egg)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/pkg_resources/__init__.py:137(_declare_state)
       11    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/core/framework/attr_value_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/ipaddress.py:385(_IPAddressBase)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/asyncio/transports.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/asyncio/futures.py:110(Future)
        1    0.000    0.000    0.000    0.000 <string>:5(Traceback)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/inspect.py:643(getfile)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/grpc/__init__.py:207(ChannelConnectivity)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/subprocess.py:562(Popen)
        1    0.000    0.000    0.000    0.000 <string>:5(SelectorKey)
        1    0.000    0.000    0.000    0.000 <string>:5(usage)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.6/threading.py:1230(current_thread)
       26    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        7    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
        2    0.000    0.000    0.000    0.000 {built-in method posix.unsetenv}
        2    0.000    0.000    0.000    0.000 {built-in method posix.WIFSIGNALED}
       36    0.000    0.000    0.000    0.000 {method 'end' of '_sre.SRE_Match' objects}
       35    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISLNK}
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow_core.python._pywrap_py_exception_registry.PyExceptionRegistry_Init}
        1    0.000    0.000    0.000    0.000 <string>:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/linalg_ops_impl.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/tensor_array_ops.py:944(TensorArray)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/control_flow_ops.py:808(CondContext)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/control_flow_ops.py:1404(WhileContext)
        1    0.000    0.000    0.000    0.000 <string>:5(BatchNormWithGlobalNormalizationGrad)
        1    0.000    0.000    0.000    0.000 <string>:5(FusedBatchNorm)
        1    0.000    0.000    0.000    0.000 <string>:5(FusedBatchNormGrad)
        1    0.000    0.000    0.000    0.000 <string>:5(FusedBatchNormGradV3)
        1    0.000    0.000    0.000    0.000 <string>:5(FusedBatchNormV2)
        1    0.000    0.000    0.000    0.000 <string>:5(Requantize)
        1    0.000    0.000    0.000    0.000 <string>:5(RequantizePerChannel)
        1    0.000    0.000    0.000    0.000 <string>:5(QuantizedMatMul)
        1    0.000    0.000    0.000    0.000 <string>:5(QuantizedMul)
        1    0.000    0.000    0.000    0.000 <string>:5(QuantizeDownAndShrinkRange)
        1    0.000    0.000    0.000    0.000 <string>:5(QuantizedAdd)
        1    0.000    0.000    0.000    0.000 <string>:5(QuantizedReshape)
        1    0.000    0.000    0.000    0.000 <string>:5(UniqueWithCounts)
        1    0.000    0.000    0.000    0.000 <string>:5(UniqueWithCountsV2)
        1    0.000    0.000    0.000    0.000 <string>:5(BroadcastGradientArgs)
        1    0.000    0.000    0.000    0.000 <string>:5(FakeQuantWithMinMaxVarsGradient)
        1    0.000    0.000    0.000    0.000 <string>:5(FakeQuantWithMinMaxVarsPerChannelGradient)
        1    0.000    0.000    0.000    0.000 <string>:5(QuantizeV2)
        1    0.000    0.000    0.000    0.000 <string>:5(QuantizedConcat)
        1    0.000    0.000    0.000    0.000 <string>:5(QuantizedInstanceNorm)
        1    0.000    0.000    0.000    0.000 <string>:5(SparseTensorValue)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/framework/function.py:216(_DefinedFunction)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/framework/op_callbacks.py:15(<module>)
        9    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/util/dispatch.py:115(__init__)
        1    0.000    0.000    0.000    0.000 <string>:5(DeserializeManySparse)
        1    0.000    0.000    0.000    0.000 <string>:5(DeserializeSparse)
        1    0.000    0.000    0.000    0.000 <string>:5(SparseAdd)
        1    0.000    0.000    0.000    0.000 <string>:5(SparseConcat)
        1    0.000    0.000    0.000    0.000 <string>:5(SparseCross)
        1    0.000    0.000    0.000    0.000 <string>:5(SparseSplit)
        1    0.000    0.000    0.000    0.000 <string>:5(TakeManySparseFromTensorsMap)
        1    0.000    0.000    0.000    0.000 <string>:5(SparseReduceMaxSparse)
        1    0.000    0.000    0.000    0.000 <string>:5(SparseReduceSumSparse)
        1    0.000    0.000    0.000    0.000 <string>:5(SparseReshape)
        1    0.000    0.000    0.000    0.000 <string>:5(SparseSlice)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/framework/tensor_spec.py:197(BoundedTensorSpec)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/framework/sparse_tensor.py:46(SparseTensor)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/framework/sparse_tensor.py:261(SparseTensorSpec)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/google/protobuf/text_format.py:1215(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/framework/tensor_shape.py:719(TensorShape)
        3    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/wrapt/decorators.py:80(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/util/decorator_utils.py:16(<module>)
        1    0.000    0.000    0.000    0.000 <string>:5(DeprecatedArgSpec)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/util/lazy_loader.py:16(<module>)
        1    0.000    0.000    0.000    0.000 <string>:5(ContextSwitch)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/eager/monitoring.py:332(get_cell)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/framework/ops.py:5554(enable_eager_execution)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/framework/ops.py:5891(GraphKeys)
        1    0.000    0.000    0.000    0.000 <string>:5(ExportedApiAttributes)
       11    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/core/util/event_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/pywrap_tensorflow_internal.py:890(PyRecordReader)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/pywrap_tensorflow_internal.py:924(RecordWriterOptions)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/pywrap_tensorflow_internal.py:1060(TF_Buffer)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/argparse.py:1594(ArgumentParser)
        1    0.000    0.000    0.000    0.000 <string>:5(Match)
        1    0.000    0.000    0.000    0.000 <string>:5(_LoggingWatcher)
        1    0.000    0.000    0.000    0.000 <string>:5(Mismatch)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/polynomial/laguerre.py:1578(Laguerre)
        1    0.000    0.000    0.000    0.000 <string>:5(DecimalTuple)
       13    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/lib/mixins.py:40(_inplace_binary_method)
       27    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/_add_newdocs.py:6743(<genexpr>)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/_ufunc_config.py:441(__enter__)
       16    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/core/_dtype.py:36(_kind_name)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/pathlib.py:126(<setcomp>)
        1    0.000    0.000    0.000    0.000 /root/tfrpc/server/pocket_tf_if.py:119(TFDtypes)
        1    0.000    0.000    0.000    0.000 /root/tfrpc/server/pocket_tf_if.py:162(TFDataType)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/queues.py:67(_after_fork)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.6/multiprocessing/synchronize.py:114(_make_name)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/api/_v2/keras/applications/resnet_v2/__init__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/api/_v2/keras/applications/vgg16/__init__.py:5(<module>)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/api/keras/datasets/boston_housing/__init__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/summary/experimental/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/tpu/experimental/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/train/experimental/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/api/keras/applications/resnet50/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/api/keras/applications/vgg16/__init__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/compat/v2/sets/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/compat/v2/sysconfig/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/compat/v2/xla/experimental/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/compat/v1/saved_model/signature_def_utils/__init__.py:7(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/compat/v1/sysconfig/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/compat/v1/version/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/compat/v2/autograph/experimental/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/compat/v2/bitwise/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/compat/v2/experimental/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/compat/v1/config/optimizer/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/compat/v1/nest/__init__.py:4(<module>)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.6/dist-packages/tensorboard/plugins/scalar/summary.py:18(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorboard/plugins/scalar/summary_v2.py:18(<module>)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.6/dist-packages/tensorboard/plugins/text/summary.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorboard/plugins/text/metadata.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorboard/summary/v2.py:18(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorboard/compat/tensorflow_stub/tensor_shape.py:484(TensorShape)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorboard/plugins/image/metadata.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorboard/compat/tensorflow_stub/dtypes.py:29(DType)
        1    0.000    0.000    0.020    0.020 /usr/local/lib/python3.6/dist-packages/tensorboard/plugins/histogram/summary_v2.py:26(<module>)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.6/dist-packages/tensorboard/plugins/custom_scalar/summary.py:17(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/api/_v1/keras/mixed_precision/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/api/_v1/keras/applications/imagenet_utils/__init__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/api/_v1/keras/applications/inception_v3/__init__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/api/_v1/keras/applications/vgg19/__init__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/scipy/linalg/_expm_frechet.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/compiler/xla/experimental/xla_sharding/xla_sharding.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/tpu/tpu_sharding.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/tpu/functional.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_estimator/python/estimator/canned/linear_optimizer/__init__.py:19(<module>)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.6/dist-packages/tensorflow_core/lite/python/wrap_toco.py:15(<module>)
       23    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/core/protobuf/debug_event_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/autodiff/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/autograph/__init__.py:16(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/_api/v2/bitwise/__init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/debug/cli/analyzer_cli.py:130(DebugAnalyzer)
        1    0.000    0.000    0.000    0.000 <string>:5(CoreMetadata)
        5    0.000    0.000    0.000    0.000 /usr/lib/python3.6/unittest/mock.py:284(_delegating_property)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/absl/testing/absltest.py:155(_get_default_test_random_seed)
        1    0.000    0.000    0.001    0.001 /usr/local/lib/python3.6/dist-packages/absl/testing/_pretty_print_reporter.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/absl/testing/xml_reporter.py:38(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/training/basic_loops.py:15(<module>)
        1    0.000    0.000    0.000    0.000 <string>:5(GenerateVocabRemapping)
        1    0.000    0.000    0.000    0.000 <string>:5(BoostedTreesCalculateBestFeatureSplit)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/profiler/option_builder.py:26(ProfileOptionBuilder)
        6    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/distributions/kullback_leibler.py:192(__call__)
        1    0.000    0.000    0.000    0.000 <string>:5(SequenceNumericColumn)
        1    0.000    0.000    0.000    0.000 <string>:5(VocabularyFileCategoricalColumn)
        1    0.000    0.000    0.000    0.000 <string>:5(VocabularyListCategoricalColumn)
        1    0.000    0.000    0.000    0.000 <string>:5(_VocabularyListCategoricalColumn)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/feature_column/utils.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/feature_column/feature_column_v2.py:4474(SequenceCategoricalColumn)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/scipy/_lib/_testutils.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/engine/base_preprocessing_layer_v1.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/cookiejar.py:863(DefaultCookiePolicy)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/chardet/gb2312prober.py:28(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/chardet/mbcharsetprober.py:30(<module>)
        6    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/urllib3/packages/six.py:123(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/distribute/distributed_file_utils.py:45(<module>)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/saved_model/model_utils/mode_keys.py:80(__init__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/datatype.py:12(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/selections.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/h5py/_hl/selections2.py:12(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/mixed_precision/experimental/loss_scale.py:19(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/keras/saving/saved_model/base_serialization.py:30(SavedModelSaver)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/util/serialization.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/control_flow_v2_func_graphs.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/saved_model/load.py:401(_RestoredResource)
        1    0.000    0.000    0.000    0.000 <string>:5(_Resource)
       24    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/compiler/tf2xla/python/xla.py:67(_unary_op)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/opt_einsum/backends/cupy.py:3(<module>)
        1    0.000    0.000    0.000    0.000 <string>:5(LSTMBlockCellGrad)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/opt_einsum/parser.py:5(<module>)
        1    0.000    0.000    0.000    0.000 <string>:5(CudnnRNNV2)
        1    0.000    0.000    0.003    0.003 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/compiler/xla/__init__.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/distribute/distribute_coordinator_context.py:15(<module>)
        1    0.000    0.000    0.027    0.027 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/distribute/experimental/__init__.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/http/client.py:107(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/urllib/request.py:324(Request)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/autograph/core/naming.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/autograph/converters/control_flow.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/autograph/converters/function_scopes.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/autograph/converters/logical_expressions.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/autograph/pyct/templates.py:18(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/astor/node_util.py:13(<module>)
        2    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/astor/tree_walk.py:26(__new__)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/gast/ast3.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/summary/plugin_asset.py:27(<module>)
        1    0.000    0.000    0.000    0.000 <string>:5(_InputMutation)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/saved_model/revived_types.py:25(VersionedTypeRegistration)
        1    0.000    0.000    0.000    0.000 <string>:5(TangentInfo)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/distutils/version.py:267(LooseVersion)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/io_ops.py:99(ReaderBase)
        1    0.000    0.000    0.000    0.000 <string>:5(AnonymousMemoryCache)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/training/saver.py:70(BaseSaverBuilder)
        1    0.000    0.000    0.000    0.000 <string>:5(StringSplit)
        1    0.000    0.000    0.000    0.000 <string>:5(StringSplitV2)
        1    0.000    0.000    0.000    0.000 <string>:5(UnicodeDecodeWithOffsets)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/ragged/ragged_tensor_shape.py:35(RaggedTensorDynamicShape)
        1    0.000    0.000    0.000    0.000 <string>:5(FixedLenSequenceFeature)
        1    0.000    0.000    0.000    0.000 <string>:5(ParseSingleExample)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/data_flow_ops.py:1528(BaseStagingArea)
        1    0.000    0.000    0.000    0.000 <string>:5(RaggedTensorFromVariant)
        1    0.000    0.000    0.000    0.000 <string>:5(RaggedTensorToSparse)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/ragged/ragged_tensor_value.py:26(RaggedTensorValue)
        1    0.000    0.000    0.000    0.000 <string>:5(TraceContext)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/data/ops/dataset_ops.py:2890(DatasetSpec)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/autograph/utils/testing.py:15(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/unconnected_gradients.py:26(UnconnectedGradients)
        4    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/tensorflow_core/python/ops/check_ops.py:105(_decorator)
       18    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python3.6/dist-packages/numpy/__config__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.6/xml/dom/xmlbuilder.py:45(DOMBuilder)
